4.14E-07,3.56E-10,1.00E+00
1.13E-06,7.88E-09,6.56E-01
3.06E-06,3.44E-08,2.23E-01
1.07E-05,2.15E-07,1.40E-01
2.90E-05,8.75E-07,7.38E-02
1.01E-04,4.47E-06,2.64E-02
2.75E-04,1.23E-05,1.10E-02
5.83E-04,2.52E-05,5.84E-03
1.23E-03,5.61E-05,3.22E-03
3.35E-03,2.37E-04,1.22E-03
1.03E-02,1.24E-03,4.47E-04
2.19E-02,3.18E-03,2.24E-04
2.48E-02,9.76E-04,3.61E-04
3.43E-02,3.56E-03,2.24E-04
5.25E-02,8.17E-03,1.41E-04
1.11E-01,3.31E-02,0.00E+00
1.58E-01,2.90E-02,0.00E+00
2.47E-01,5.47E-02,0.00E+00
3.69E-01,6.62E-02,0.00E+00
5.50E-01,8.32E-02,0.00E+00
6.39E-01,3.42E-02,0.00E+00
7.43E-01,3.52E-02,0.00E+00
8.21E-01,2.39E-02,0.00E+00
9.62E-01,3.91E-02,0.00E+00
1.11E+00,3.68E-02,0.00E+00
1.42E+00,6.49E-02,0.00E+00
1.83E+00,6.57E-02,0.00E+00
2.31E+00,5.93E-02,0.00E+00
2.39E+00,8.10E-03,1.00E-04
3.01E+00,5.20E-02,0.00E+00
4.07E+00,5.07E-02,0.00E+00
4.72E+00,1.75E-02,1.00E-04
4.97E+00,4.64E-03,1.41E-04
6.38E+00,1.61E-02,0.00E+00
7.41E+00,7.17E-03,1.41E-04
8.19E+00,3.66E-03,1.41E-04
9.05E+00,2.76E-03,1.41E-04
1.00E+01,2.11E-03,1.00E-04
1.11E+01,2.01E-03,2.00E-04
1.22E+01,2.46E-03,3.00E-04
1.25E+01,7.67E-04,8.06E-04
1.38E+01,3.48E-02,5.00E-04
1.42E+01,9.69E-02,1.40E-03
1.49E+01,5.54E-02,1.20E-03
1.69E+01,4.93E-05,1.36E-03
1.96E+01,3.28E-06,2.70E-03
