5.00E-06,4.63E+05,9.14E-01
2.75E-05,7.54E+05,1.18E-01
9.70E-05,1.10E+06,8.10E-02
3.05E-04,8.05E+05,6.43E-02
1.15E-03,6.88E+05,4.98E-02
3.90E-03,2.82E+06,3.27E-02
5.70E-03,1.95E+06,3.95E-02
8.03E-03,2.56E+06,3.81E-02
9.50E-03,1.63E+06,4.01E-02
1.30E-02,4.15E+06,3.83E-02
1.70E-02,5.00E+06,3.76E-02
2.00E-02,3.64E+06,5.51E-02
3.00E-02,1.23E+07,3.84E-02
4.50E-02,1.63E+07,3.35E-02
5.00E-02,5.65E+06,3.68E-02
5.20E-02,2.36E+06,3.29E-02
6.00E-02,9.79E+06,3.32E-02
7.30E-02,1.70E+07,3.41E-02
7.50E-02,2.98E+06,3.67E-02
8.20E-02,1.06E+07,3.40E-02
8.50E-02,3.15E+06,3.15E-02
1.00E-01,1.43E+07,3.04E-02
1.28E-01,3.24E+07,3.16E-02
1.49E-01,2.53E+07,3.18E-02
2.00E-01,5.36E+07,3.05E-02
2.70E-01,6.89E+07,3.08E-02
3.30E-01,5.44E+07,2.88E-02
4.00E-01,6.40E+07,2.89E-02
4.20E-01,1.69E+07,2.84E-02
4.40E-01,1.52E+07,2.83E-02
4.70E-01,2.32E+07,2.87E-02
4.92E-01,1.76E+07,2.84E-02
5.50E-01,4.35E+07,2.83E-02
5.73E-01,1.68E+07,2.94E-02
6.00E-01,1.95E+07,2.99E-02
6.70E-01,4.88E+07,2.84E-02
6.79E-01,6.35E+06,2.90E-02
7.50E-01,5.02E+07,2.85E-02
8.20E-01,4.47E+07,2.85E-02
8.61E-01,2.51E+07,2.94E-02
8.75E-01,8.45E+06,2.89E-02
9.00E-01,1.53E+07,2.87E-02
9.20E-01,1.22E+07,2.96E-02
1.01E+00,5.31E+07,3.03E-02
1.10E+00,4.84E+07,3.24E-02
1.20E+00,4.67E+07,3.39E-02
1.25E+00,2.16E+07,3.05E-02
1.32E+00,2.75E+07,3.10E-02
1.36E+00,1.57E+07,3.09E-02
1.40E+00,1.72E+07,3.09E-02
1.50E+00,3.66E+07,3.04E-02
1.85E+00,1.09E+08,2.87E-02
2.35E+00,1.08E+08,3.15E-02
2.48E+00,2.03E+07,3.35E-02
3.00E+00,6.20E+07,3.39E-02
4.30E+00,7.32E+07,4.29E-02
4.80E+00,1.46E+07,3.82E-02
6.43E+00,2.83E+07,3.55E-02
8.19E+00,2.56E+07,2.87E-02
1.00E+01,1.91E+07,4.16E-02
1.28E+01,2.23E+07,5.37E-02
1.38E+01,2.48E+07,5.43E-02
1.46E+01,3.87E+08,4.52E-02
1.57E+01,3.51E-03,1.76E+01
1.73E+01,0.00E+00,0.00E+00
2.00E+01,0.00E+00,0.00E+00
