66,7.22115478305e-10,1.91647555191e-08,5.08937970054e-07,3.02698914775e-10
67,3.60580594e-09,9.758234478e-08,2.64246521062e-06,1.47180002503e-09
68,7.15773452e-09,1.97266835235e-07,5.43942960953e-06,3.12315502753e-09
69,1.57240404143e-08,4.37945216956e-07,1.22022151578e-05,7.49913817529e-09
70,3.617294369e-08,1.01724374689e-06,2.86154442226e-05,1.80939672758e-08
71,8.384932499e-08,2.38923846044e-06,6.81121074391e-05,3.57281182726e-08
72,2.64948309923e-07,7.66811306084e-06,0.000222069892618,1.02445604904e-07
73,1.0175785273e-06,2.99252935211e-05,0.000880467290093,4.25192285462e-07
74,3.38525844379e-06,0.000100933447578,0.00301029233504,1.66609735808e-06
75,1.06769846279e-05,0.000321303749043,0.00967214965301,5.10265794015e-06
76,3.0972521087e-05,0.000941401722406,0.0286253561817,1.35696597548e-05
77,7.9594068109e-05,0.00244202345594,0.0749558006624,3.31992191668e-05
78,0.000209287022176,0.00652405438225,0.203477264278,8.26068222641e-05
79,0.000446655404309,0.01411593846,0.446308634813,0.000107803380811
80,0.00127950348594,0.0409689420579,1.31208399008,9.85083968616e-05
81,0.00203314420454,0.0657474419697,2.12690681693,7.66085824122e-05
82,0.00325749488946,0.106479163097,3.482102125,0.000845052167293
83,0.00534757028846,0.178142565295,5.93693849265,0.00034085106493
84,0.0089403059907,0.301644059492,10.1808983257,0.000906329907459
85,0.0128568604804,0.438926932197,14.9896204169,0.00411958034156
86,0.0203115765937,0.684159444207,23.076092696,0.00180377442166
87,0.0252142438632,0.878795357624,30.6424896468,0.000628217337147
88,0.0353423219264,1.24958543944,44.2025128081,0.00110275698994
89,0.0474848462103,1.70048199482,60.9094376746,0.000653192921579
90,0.0588116984801,2.12136849603,76.5360060105,0.0045777891182
91,0.0585608297295,2.13320826992,77.7307220193,0.000528949777522
92,0.0597520389708,2.206246173,81.4940130021,0.00107826073026
93,0.0623463417157,2.32976434125,87.0854623232,0.000853548048034
94,0.0657544875208,2.48555277688,93.9763614365,0.000844669843787
95,0.0654093128524,2.49137600704,94.9176088834,0.0036705281599
96,0.0635582722518,2.44197004326,93.8507448454,0.00667444783569
