7.50E+05	0.005643661
8.20E+05	0.005341614
8.61E+05	0.005072685
8.75E+05	0.005014182
9.00E+05	0.004997164
9.20E+05	0.00499934
1.01E+06	0.004964461
1.10E+06	0.004655871
1.20E+06	0.004519707
1.25E+06	0.004386878
1.32E+06	0.004310124
1.36E+06	0.004255855
1.40E+06	0.004213483
1.50E+06	0.004148038
1.85E+06	0.003832965
2.35E+06	0.002882843
2.48E+06	0.002137898
3.00E+06	0.001700813
4.30E+06	0.001008604
4.80E+06	0.000554654
6.43E+06	0.000361529
8.19E+06	0.000123148
1.00E+07	6.26E-05
1.28E+07	0.000100079
1.38E+07	9.34E-05
1.46E+07	7.34E-05
1.57E+07	5.23E-05
1.73E+07	2.57E-05
2.00E+07	1.02E-05
