4.139900000000000165e-07,4.981320000000000330e-10,1.035108137381345328e+00
1.125300000000000051e-06,2.734749999999999784e-10,9.897400166680694333e-01
3.058999999999999850e-06,1.546119999999999878e-10,9.170507091627549956e-01
1.067699999999999959e-05,8.859299999999999588e-10,6.418371769247628311e-01
2.902299999999999978e-05,1.388970000000000013e-09,1.169827063411222057e-01
1.012999999999999957e-04,3.665109999999999971e-09,8.783785662632770386e-02
2.753599999999999928e-04,2.733379999999999923e-09,7.009191082203425349e-02
5.829500000000000480e-04,1.530140000000000053e-09,6.423149037743945688e-02
1.234099999999999911e-03,2.163140000000000039e-09,4.723756874580848503e-02
3.354600000000000116e-03,7.177919999999999962e-09,3.295812852446843716e-02
1.033300000000000017e-02,2.993649999999999811e-08,3.683697447463105124e-02
2.187499999999999861e-02,5.546660000000000117e-08,4.204932952687054359e-02
2.478800000000000101e-02,1.419399999999999958e-08,4.205168769208179891e-02
3.430699999999999722e-02,5.900310000000000111e-08,3.632383483039693106e-02
5.247500000000000081e-02,7.578610000000000654e-08,3.457030724761567947e-02
1.110899999999999943e-01,2.959950000000000243e-07,3.168797244169251764e-02
1.576400000000000023e-01,2.368230000000000024e-07,3.124935697411948543e-02
2.472399999999999876e-01,3.790959999999999954e-07,3.001049292016580439e-02
3.688299999999999912e-01,4.828410000000000287e-07,2.832337140452290125e-02
5.502299999999999969e-01,6.093220000000000083e-07,2.814639351867560466e-02
6.392799999999999594e-01,2.707759999999999889e-07,2.935867061023543501e-02
7.427399999999999558e-01,3.023109999999999864e-07,2.847049856941586202e-02
8.208499999999999686e-01,2.096699999999999975e-07,2.797650376786169416e-02
9.616400000000000503e-01,3.572379999999999858e-07,2.849912595793588355e-02
1.108000000000000096e+00,3.351709999999999776e-07,3.172309708853196519e-02
1.422700000000000076e+00,5.538369999999999584e-07,3.063141762561905068e-02
1.826799999999999979e+00,5.399569999999999956e-07,2.862254505943870320e-02
2.306900000000000173e+00,4.396729999999999958e-07,3.095498259542452807e-02
2.385200000000000209e+00,5.574199999999999714e-08,3.281685549076772401e-02
3.011899999999999800e+00,3.212109999999999770e-07,3.387607826218844154e-02
4.065699999999999648e+00,2.562749999999999837e-07,4.223542541410172518e-02
4.723700000000000010e+00,8.762209999999999420e-08,3.879767243100207957e-02
4.965900000000000425e+00,2.370030000000000014e-08,3.709802524234556698e-02
6.376299999999999635e+00,9.732590000000000199e-08,3.496141888907054046e-02
7.408199999999999896e+00,6.671930000000000637e-08,3.065060375088960939e-02
8.187300000000000466e+00,4.173410000000000046e-08,3.269198945372875365e-02
9.048400000000000887e+00,3.840480000000000122e-08,3.860410726153427896e-02
1.000000000000000000e+01,4.012809999999999918e-08,4.423889860953351266e-02
1.105199999999999960e+01,4.610569999999999972e-08,4.936201213583957942e-02
1.221400000000000041e+01,2.318650000000000053e-08,5.474864652366129292e-02
1.252299999999999969e+01,6.682419999999999760e-09,5.786218236496658979e-02
1.383999999999999986e+01,8.773719999999999766e-08,6.031981118808136394e-02
1.419100000000000072e+01,1.635330000000000020e-06,4.570159095252025044e-02
1.491799999999999926e+01,1.787740000000000014e-12,4.907307157857468960e-01
1.690500000000000114e+01,8.601429999999999984e-14,5.996028795181906457e-01
1.964000000000000057e+01,1.726720000000000101e-14,5.329485176654064515e-01
