4.139900000000000165e-07,2.053855199999999895e+05,1.050105742400917253e+00
1.125300000000000051e-06,3.172639000000000233e+05,9.996950310221311975e-01
3.058999999999999850e-06,7.703474000000000233e+05,9.307384208876411380e-01
1.067699999999999959e-05,1.905222499999999767e+06,6.428457156897739999e-01
2.902299999999999978e-05,2.862220100000000093e+06,1.116835322137752357e-01
1.012999999999999957e-04,8.860057000000000000e+06,7.668770940095241684e-02
2.753599999999999928e-04,1.081532200000000000e+07,7.115932333513963481e-02
5.829500000000000480e-04,9.012201000000000000e+06,6.423584607847822314e-02
1.234099999999999911e-03,1.919700600000000000e+07,4.433699491348479932e-02
3.354600000000000116e-03,1.032570100000000000e+08,3.145472002105206139e-02
1.033300000000000017e-02,7.154394000000000000e+08,3.301243565300789745e-02
2.187499999999999861e-02,1.815834200000000238e+09,3.319443258575843769e-02
2.478800000000000101e-02,5.367663999999999404e+08,3.546650372810525309e-02
3.430699999999999722e-02,2.351301900000000000e+09,3.432670334498832965e-02
5.247500000000000081e-02,3.343656700000000000e+09,3.286253265688824504e-02
1.110899999999999943e-01,1.480358900000000000e+10,3.117976313366150817e-02
1.576400000000000023e-01,1.338430600000000000e+10,3.070422063621254180e-02
2.472399999999999876e-01,2.336168900000000000e+10,2.937766246536050244e-02
3.688299999999999912e-01,3.225989300000000000e+10,2.784748010134160609e-02
5.502299999999999969e-01,4.318640000000000000e+10,2.758634829175989067e-02
6.392799999999999594e-01,2.005163200000000000e+10,2.870979090134916784e-02
7.427399999999999558e-01,2.244035200000000000e+10,2.814462422502358660e-02
8.208499999999999686e-01,1.556042400000000191e+10,2.779109762392929089e-02
9.616400000000000503e-01,2.593933100000000000e+10,2.815995562245492481e-02
1.108000000000000096e+00,2.320233000000000000e+10,3.139819676494626927e-02
1.422700000000000076e+00,3.790724000000000000e+10,3.053828716731813234e-02
1.826799999999999979e+00,3.569515800000000000e+10,2.813572100576572019e-02
2.306900000000000173e+00,2.844671000000000381e+10,3.016927033313336615e-02
2.385200000000000209e+00,3.636652300000000000e+09,3.199558338488382031e-02
3.011899999999999800e+00,2.129187200000000000e+10,3.305505587762398029e-02
4.065699999999999648e+00,1.803613100000000000e+10,4.189629863147654315e-02
4.723700000000000010e+00,6.476406000000000000e+09,3.812942299242255695e-02
4.965900000000000425e+00,1.805082000000000000e+09,3.635518171891083394e-02
6.376299999999999635e+00,7.453317000000000000e+09,3.427228283492092520e-02
7.408199999999999896e+00,3.749432000000000477e+09,3.062366166885980082e-02
8.187300000000000466e+00,1.982075200000000000e+09,3.296374321804627222e-02
9.048400000000000887e+00,1.778756500000000000e+09,3.899708820310826551e-02
1.000000000000000000e+01,1.879008000000000000e+09,4.469384954704924695e-02
1.105199999999999960e+01,2.184069300000000000e+09,4.979761428075141910e-02
1.221400000000000041e+01,1.116667400000000000e+09,5.517874100566978052e-02
1.252299999999999969e+01,3.103016100000000000e+08,5.833042752917923235e-02
1.383999999999999986e+01,3.687734499999999523e+09,6.083993496414979996e-02
1.419100000000000072e+01,6.515256000000000000e+10,4.580370722611909473e-02
1.491799999999999926e+01,7.035661000000000058e+04,4.897446064998123294e-01
1.690500000000000114e+01,9.281598000000001048e+04,2.962588557252863741e-01
1.964000000000000057e+01,1.815064600000000064e+04,3.331606513315401030e-01
