5.000000000000000409e-06,3.556795466047287453e+06,8.899684174804463055e-01
2.750000000000000098e-05,1.047223929701543041e+07,8.940819014151558941e-02
9.699999999999999963e-05,1.674294781095355004e+07,5.481542939511194895e-02
3.049999999999999868e-04,2.146704825423573703e+07,5.158951989857979425e-02
1.149999999999999981e-03,3.034268503080512956e+07,3.552858872664383522e-02
3.899999999999999821e-03,1.922996039781720936e+08,2.963804689830761702e-02
5.700000000000000205e-03,1.710139368179917634e+08,3.288540111012454997e-02
8.030000000000000679e-03,2.773271517311367393e+08,3.295248544093818538e-02
9.499999999999999764e-03,1.924471472893645465e+08,3.449018645827144763e-02
1.299999999999999940e-02,5.208183474425645471e+08,3.347008368909397402e-02
1.700000000000000122e-02,6.764398191085641384e+08,3.316142682340935538e-02
2.000000000000000042e-02,5.195800983537684679e+08,3.319727737025057052e-02
2.999999999999999889e-02,1.959942198904058456e+09,3.618866307494644774e-02
4.499999999999999833e-02,2.876747163214947224e+09,3.103814038909350273e-02
5.000000000000000278e-02,1.059326389710916042e+09,3.411852282260600250e-02
5.199999999999999761e-02,4.455369399327802062e+08,3.156995630421251253e-02
5.999999999999999778e-02,1.868224120128560781e+09,3.243362249902489308e-02
7.299999999999999545e-02,3.371599194049256802e+09,3.334189698526771051e-02
7.499999999999999722e-02,6.113808891572132111e+08,3.552274881645276633e-02
8.200000000000000344e-02,2.221577074661341667e+09,3.296774281310362043e-02
8.500000000000000611e-02,6.716596387542438507e+08,3.023544549520534516e-02
1.000000000000000056e-01,3.112327434210368633e+09,2.956793558621637064e-02
1.282999999999999974e-01,7.329005153819446564e+09,3.055718673275658465e-02
1.489999999999999936e-01,6.005492157453161240e+09,3.072828188279692549e-02
2.000000000000000111e-01,1.331813624058981323e+10,2.939798660077125661e-02
2.700000000000000178e-01,1.825663440581886673e+10,2.934476354015956578e-02
3.300000000000000155e-01,1.515396889638625336e+10,2.782918656420582670e-02
4.000000000000000222e-01,1.804080222152455902e+10,2.794085906244432940e-02
4.199999999999999845e-01,4.842948041708451271e+09,2.747748355571791312e-02
4.400000000000000022e-01,4.403188160923337936e+09,2.742444686145042304e-02
4.699999999999999734e-01,6.854073207141558647e+09,2.766762488594639788e-02
4.919999999999999929e-01,5.290309740845615387e+09,2.717512753004177120e-02
5.500000000000000444e-01,1.322819490617662621e+10,2.722044602713197953e-02
5.729999999999999538e-01,5.134159692335413933e+09,2.827283772572636994e-02
5.999999999999999778e-01,6.002422674855113029e+09,2.888499074828560637e-02
6.700000000000000400e-01,1.508329051358998680e+10,2.781881228243457058e-02
6.790000000000000480e-01,1.960067634622112751e+09,2.829149538108603756e-02
7.500000000000000000e-01,1.545990575791351509e+10,2.792489852573939654e-02
8.199999999999999512e-01,1.380321170487441444e+10,2.777793905114455189e-02
8.610999999999999766e-01,7.752953742390712738e+09,2.862992748683967914e-02
8.750000000000000000e-01,2.589582991257161140e+09,2.801235223734814192e-02
9.000000000000000222e-01,4.650337238990975380e+09,2.801053101837194456e-02
9.200000000000000400e-01,3.668040857498999119e+09,2.888160440986897726e-02
1.010000000000000009e+00,1.546141694997564316e+10,2.966256337774044946e-02
1.100000000000000089e+00,1.397209068033719635e+10,3.189471292370315431e-02
1.199999999999999956e+00,1.345685324075169182e+10,3.346235956109492454e-02
1.250000000000000000e+00,6.160400271678287506e+09,3.001645092378603386e-02
1.316999999999999948e+00,7.804174640237744331e+09,3.076708167195208593e-02
1.356000000000000094e+00,4.433435771777287483e+09,3.053667941037494643e-02
1.399999999999999911e+00,4.842011427148895264e+09,3.056312060864017216e-02
1.500000000000000000e+00,1.022676550961165237e+10,3.001712703356992570e-02
1.850000000000000089e+00,2.985525920492854691e+10,2.758899510713556588e-02
2.354000000000000092e+00,2.920306323875227356e+10,3.039621270488924651e-02
2.479000000000000092e+00,5.529264412972241402e+09,3.244095907248419758e-02
3.000000000000000000e+00,1.716719082245834160e+10,3.313797818053994954e-02
4.304000000000000270e+00,2.153662907326358414e+10,4.313178127874395945e-02
4.799999999999999822e+00,4.535022057080533981e+09,3.705977843612671963e-02
6.434000000000000163e+00,9.023479457177816391e+09,3.442489743942650504e-02
8.186999999999999389e+00,5.660907715643849373e+09,2.935526376738902682e-02
1.000000000000000000e+01,3.704801211500718117e+09,4.247986375329703551e-02
1.283999999999999986e+01,4.404595347384937286e+09,5.433694035332443939e-02
1.383999999999999986e+01,4.410471314041923523e+09,6.141423548226172813e-02
1.455000000000000071e+01,6.410061013900933075e+10,4.578230657859032326e-02
1.567999999999999972e+01,4.818809546924325837e-01,1.915799562397155142e+01
1.732999999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
