95,6.275191729,0.313759586
97,5.76445186,0.288222593
111,0.246641212,0.024664121
115,0.249886618,0.024988662
133,6.399740438,0.383984426
140,5.721440667,0.286072033
147,2.112973603,0.10564868
151,0.462873173,0.046287317
